session_id,target
95,0.004994612185082908
96,2.6407331279073e-05
97,0.02911318811262912
98,0.0002810495961413129
99,0.00012412268981450085
100,0.0012729566483739155
101,4.290055491715096e-05
102,0.006150589882091958
103,0.0011033782425493143
104,0.006944939474563559
105,0.0004530681527720788
106,0.000744498941903179
107,0.0012211262435498221
108,0.001695874008070085
109,0.0002866320561991898
110,0.0004773541185170876
111,0.0007049715713405885
112,3.860467816500483e-05
113,0.002142649858799825
114,8.583622028878699e-05
115,0.00013778111216189196
116,5.566788406503592e-05
117,0.003213070862656353
118,0.0012360188679629226
119,0.0001601545164130554
120,0.0015786734636444152
121,0.00015206411988988265
122,0.00015686171483535698
123,0.0006095393552828477
124,0.0034151878244214136
125,0.013955267147785791
126,2.987963235486656e-05
127,6.6063260424552455e-06
128,0.0004772130786798505
129,0.00016336286446572005
130,0.004111868810690684
131,0.0013666338125884264
132,0.0007170230092810694
133,0.012062915727494385
134,0.0015037617787478292
135,0.0003077708612568998
136,0.0025139047625523884
137,0.0003360075204727036
138,0.0030924412186075015
139,9.357643529086656e-05
140,0.0006008537906967121
141,1.5840402403430623e-05
142,0.002149996115827851
143,0.0017254265260943987
144,0.0007981747863738694
145,2.2426783393109458e-05
146,0.002677008073286457
147,0.00023170439304028703
148,0.05459361589613053
149,0.00034509593150550355
150,0.056166460189609344
151,0.0001255302555961676
152,0.026987265598953987
153,0.00060607834521882
154,0.005626077245638301
155,0.0011512618213821736
156,0.0001500442074566102
157,0.00035387628689200943
158,0.013526066266627232
159,0.00011466001309648209
160,0.00013522917422311868
161,0.09196259896458923
162,0.00020712913660929664
163,0.0013466208294117094
164,0.000398485959991813
165,4.549252402689532e-06
166,0.0004972683364684005
167,0.010245514942817857
168,0.00043665156849790227
169,0.000349039567129993
170,0.0008066900310385023
171,4.577628012981425e-05
172,0.008565516024569788
173,0.005724511381020155
174,0.00013362038633955866
175,0.18769468950581214
176,0.020260200415086034
177,0.005383264482933508
178,0.0010986382403834322
179,8.649427672590143e-05
180,0.0007630911542290601
181,0.0006589793516714869
182,0.0006027265887816649
183,0.0003474629227937182
184,4.6503388151662306e-05
185,0.0022534373896920994
186,0.0016622317543295829
187,8.758567549107601e-06
188,2.8401217212398287e-05
189,0.0015318031363836066
190,0.009257307477152648
191,0.0002067364457104322
192,0.0010998328918254455
193,0.052625958457181064
194,0.0034738955946207453
195,0.0004652434469367882
196,2.4438917582093144e-05
197,0.0033156045847828708
198,0.0017224614493412099
199,0.0036793659887220382
200,0.00018538525659406825
201,0.00014735269848763888
202,0.015017925532736275
203,3.559017374812397e-05
204,0.0052331661699725335
205,0.001737373180113516
206,5.0830322143356195e-06
207,0.001037352986844771
208,0.037912546525870415
209,8.497881640724094e-06
210,0.003713536444962009
211,0.00510514109275555
212,0.011402401593092621
213,0.00014618024184356984
214,0.07463703538357487
215,0.013837456266601295
216,0.0018524164752019105
217,0.07524394056731262
218,0.0020984247668929053
219,0.001615701586077808
220,0.001118871866993033
221,0.0008670465769049755
222,0.0004153371430940962
223,0.0801774439796185
224,0.002827422701830296
225,0.014316647849632935
226,0.012055880860030843
227,0.09260974837315526
228,0.0011800306175061555
229,0.0001877388691928441
230,0.016185741820853625
231,8.896009610266992e-05
232,5.3451567615380466e-05
233,0.0003258438664533919
234,0.002565054351205841
235,5.4588915123000164e-05
236,0.0021085118172875714
237,0.00128551648915628
238,4.772285487914654e-05
239,0.0013315297087171385
240,0.0006050379267896604
241,0.00031274480742329007
242,4.35753257091233e-06
243,1.3119025811656261e-05
244,3.937067426751775e-05
245,0.00019475726720635995
246,0.0001802743162235232
247,0.06222236340996242
248,0.002478517048682058
249,3.0859152915181925e-05
250,0.0006574219922644638
251,0.035208497682409155
252,0.0004236091987718257
253,0.00019097413003636872
254,0.0014340406621591412
255,0.0003254734937159906
256,1.5262813976410975e-06
257,0.0016075584553359413
258,0.005770637193485095
259,0.001682135836124843
260,0.0004946005034916183
261,0.0004903665983584603
262,0.026778994449658096
263,0.0003216677448966249
264,0.00219912542928538
265,0.0010902763846333588
266,9.924577245633904e-05
267,5.795769687175746e-07
268,0.0003478994304696552
269,0.0014931181543104178
270,0.0029153283734056658
271,0.00034393322486013376
272,0.0002364332136487259
273,0.00012539450326283234
274,0.00656755949935945
275,0.09724124425641066
276,7.303649949584907e-06
277,0.00036718354799797115
278,0.0014760294737055284
279,0.00018516217418440355
280,0.00024091791724744588
281,0.00036051310179922706
282,0.0014477715123153885
283,0.007112443470184792
284,0.00011404605165199605
285,0.0005526774174625208
286,5.6566391914949575e-06
287,0.00734529914537533
288,1.7015945485046188e-05
289,0.0039030022918651926
290,6.989312771845696e-05
291,0.0011155591685012333
292,0.00013830997647364552
293,0.0004944331174074384
294,6.29161670717228e-05
295,0.001223464253208792
296,0.00010174684299913743
297,0.0001440725063104833
298,0.0002856068092485203
299,0.0007767948702203804
300,0.00027261088851120304
301,6.246457498205995e-05
302,0.0002309784397215396
303,0.0009160862134819674
304,0.051283659602722055
305,0.008887706723027994
306,1.9856218717506028e-05
307,0.002393423748680287
308,0.0019972686554157026
309,0.0013808826578388244
310,0.0001482293511381128
311,0.0017879856399228167
312,0.004896992027587825
313,0.002683097604915469
314,0.00015422958149398757
315,0.01390312200157447
316,0.0001587901574844554
317,0.0016149781519917653
318,3.572221381445644e-05
319,0.0009261664363050585
320,0.00047425159991426044
321,0.00619760877533577
322,0.0010974313940143605
323,0.00031520047838138314
324,0.0005362301156330694
325,0.013783483904127657
326,0.004134274016075863
327,0.00023956586866556346
328,0.0028332998740385504
329,0.00013497054542411708
330,7.461330640264856e-05
331,0.002313910169377974
332,0.00018633139094589843
333,0.4608794006901437
334,0.0008469532827259607
335,0.0002002362007063737
336,0.0012338866251290226
337,0.019760847348034644
338,0.004026890338639079
339,0.00010878036721655508
340,0.0026628493260958197
341,0.00012648050000735152
342,0.00029596721066924074
343,0.001633777295755339
344,0.0006456611235724479
345,0.0040731975706882195
346,0.0011504758590380971
347,0.42968126536124257
348,0.0001337042212681305
349,0.00017761997280481777
350,0.028181327418388177
351,0.00034569556082912346
352,0.001978751987999555
353,0.009014836737778876
354,0.013837846953759267
355,0.08450709577827639
356,0.0006392569458269375
357,8.985136328940563e-05
358,2.0799991489022667e-05
359,0.010671634804189157
360,0.000175626858946067
361,0.021262340519810966
362,0.0009805681067990143
363,0.002301704195250206
364,0.00034353869837589667
365,2.810617254441987e-06
366,1.8921750961798236e-05
367,5.1938673140098156e-05
368,0.0003855353555111821
369,0.00034699433473175267
370,0.0005278921486656543
371,0.00030698496135961746
372,1.677438539965846e-05
373,4.760565461764529e-05
374,4.4313385198985895e-05
375,0.00028410076964484175
376,0.0008102637720506419
377,0.0038577973600825003
378,0.0013086634855857405
379,0.0001432595147389656
380,0.0006070430094011847
381,0.0001390159784894855
382,0.04052944034324514
383,0.00018741959240123305
384,0.0003252556418554499
385,0.049509479396091204
386,3.506983542097449e-05
387,0.0025666144675468273
388,0.00017890342460282464
389,0.0004909118110511643
390,9.036669039102008e-05
391,0.00037179570276249817
392,0.0029784017825956323
393,0.00026904949309465413
394,4.725891681037021e-05
395,0.0007824351538647369
396,0.00023751986141335073
397,7.63388438938562e-05
398,0.002820305641286159
399,6.249559440020057e-06
400,2.4536803415866045e-05
401,1.815420633632465e-05
402,0.0015536953279219475
403,0.0048824003139583865
404,0.34895752162341215
405,0.005089823970213776
406,0.0004932795388961324
407,0.0009078823910612849
408,9.190816120694082e-05
409,0.00414377718980389
410,0.0003917494442083691
411,0.00042377984420301077
412,0.0003414869436523141
413,0.0002030808600127433
414,2.5439610088346648e-05
415,4.0356655288294185e-05
416,0.0016291222269981729
417,0.0046188505467747885
418,1.4649152399344144e-05
419,4.614298866410121e-05
420,0.019145082156012613
421,0.010466517724664942
422,0.00033826893934876535
423,2.483219519053608e-05
424,0.00012326908163411677
425,1.8561427760649514e-05
426,0.4428124260960958
427,0.0015248298871559192
428,1.4964644336324778e-06
429,0.004204043553649749
430,0.00014331802118673398
431,1.4261463328025312e-05
432,0.02664682740054952
433,8.041518324225711e-05
434,0.0028913094887165354
435,0.0005038827604817861
436,2.763410652781547e-05
437,0.0007556225630856444
438,0.0014592503058994883
439,0.00029733628118779363
440,3.064466027123761e-05
441,0.0007600171701434448
442,0.0006004800239833711
443,3.511536814103773e-05
444,0.0003158546504045423
445,0.0039034294951010608
446,0.0332550157340494
447,0.0001560126282161585
448,0.0013388633147869721
449,0.001768708284859922
450,0.00042839447213117543
451,0.014454653175351176
452,0.005321897719191938
453,0.010850479126946663
454,0.00036168277103090036
455,0.0006510150721512827
456,0.000313576859548479
457,0.0005670957875171689
458,0.0005531023507102692
459,0.002019656415596177
460,0.0027997235344061626
461,0.0005439237896919509
462,4.39408511200273e-05
463,6.285276609332707e-05
464,0.0013358845500065282
465,0.002008260929492558
466,0.0010695577049151094
467,0.01833732271772558
468,0.0001826223461797225
469,0.00015733609637513652
470,0.0022045727624596815
471,0.004438587691688317
472,9.401053479133952e-05
473,0.00025511455374226756
474,3.156806362927666e-05
475,0.09940898391214052
476,3.3918095145501086e-05
477,0.0011337769502210336
478,0.005996219519293428
479,0.3778233361046094
480,0.002859141132774677
481,0.037732732169984455
482,0.0008048223133695352
483,0.001985721585921155
484,0.014020600850127267
485,0.0010933469021254631
486,7.64935964464535e-05
487,0.0011053713383323087
488,0.0003192973865993238
489,0.0198677157420178
490,0.00043053438610950396
491,0.01107795689207303
492,0.025988090749336917
493,0.0014452352753481208
494,0.00031747866014376517
495,0.0004366747841268717
496,0.07948971385051347
497,0.0005191947675660024
498,0.003116268031388338
499,3.3963399408108113e-07
500,0.02289537876508159
501,0.0034380360252948532
502,0.01395789323434622
503,0.0055525686775170216
504,0.003344177618547915
505,0.002129207521725408
506,0.00025999724396762896
507,0.001876803807613785
508,0.0003363676327863846
509,2.1330732679952798e-05
510,0.0006308548214479621
511,2.4082074918833226e-05
512,0.00018771778511676308
513,4.6821326091154416e-05
514,0.0007023310306417699
515,0.0018615541517655256
516,0.000801800657321601
517,0.0009925752052958702
518,2.82667697943465e-05
519,0.0005771425512034813
520,0.0002213723090374017
521,0.1138040988297664
522,0.384552028060445
523,8.964694065395578e-05
524,0.0003121509625904594
525,0.0057541434397591065
526,0.00019970718873792782
527,0.000820423039977987
528,0.005734532371414537
529,0.0016831697939584248
530,3.8247993249204755e-05
531,0.00035382595036583783
532,0.0037085505096189045
533,1.0646870583263292e-05
534,0.3088932647361335
535,6.129329770116096e-06
536,0.03160850536129636
537,0.0006764708743661966
538,0.0016201811742639842
539,0.0006669252856154743
540,6.353622735652733e-05
541,0.0002767939072111636
542,0.001352815503826665
543,0.0014503014052306164
544,0.02207143818898281
545,0.005858238461794813
546,0.0008382366210930316
547,0.003329915005727607
548,0.00016245850929852914
549,0.0024206648775641597
550,0.0064184383877397555
551,0.006521184167489344
552,0.00023830196701894247
553,9.25883109526969e-06
554,1.294631627267478e-05
555,6.687889330503657e-05
556,0.005211505064571945
557,0.0016089472484569082
558,0.045437588079304106
559,0.0016495372449255724
560,0.0009469454489848632
561,0.0017421358030198402
562,0.016591251293255237
563,0.002560116809524073
564,0.00046789603251620916
565,0.005274734860364569
566,0.0028239291220422927
567,0.00012111944382695571
568,0.0007007409009823437
569,0.00037488981589992997
570,0.0005525386415793275
571,4.9174123284716664e-05
572,0.4234329683728577
573,3.504565293735076e-05
574,1.5931799592487684e-05
575,1.2413758406324366e-05
576,0.001053686246047108
577,0.004333224106944589
578,2.9012369562492343e-05
579,0.0012989035546673887
580,4.444271237804271e-05
581,0.05032231654649986
582,0.0010163373244899507
583,0.0008464708808631773
584,0.1520939098258237
585,0.0004663528827350436
586,0.0007269561854729449
587,0.0016331044146981287
588,0.0007814198708534899
589,0.0333921319097534
590,3.562332176638943e-05
591,7.314618842260875e-05
592,2.1770571606019916e-05
593,5.4304219239375136e-06
594,7.101580840904434e-06
595,0.000617195163972557
596,0.016449313999455716
597,0.005100786745813683
598,0.00021184483873841416
599,0.000979345756199227
600,0.00710686451399866
601,0.01537127103927838
602,0.01447643887020834
603,7.549188274655817e-05
604,0.00017176993921088756
605,0.0097643585208166
606,0.0006030512523810368
607,0.021641999123614964
608,0.001934478047188982
609,0.0024338396893835022
610,2.5802091461038946e-05
611,0.00020374756455135098
612,0.08505268682412802
613,3.168388514711409e-05
614,0.0006007172404062408
615,0.0066191847923560395
616,0.00036078994864830567
617,0.0002798149463626521
618,0.0001024458287510018
619,0.0007796160001571751
620,0.006255621061387317
621,0.0007503901266270078
622,0.29778697975212315
623,0.012461720873266382
624,1.9716612850102066e-05
625,0.20073630164531492
626,0.015322964902692172
627,5.55450646164627e-05
628,5.346556123042535e-07
629,0.028301353075317035
630,2.9721740337257616e-05
631,0.0003827512829986283
632,0.009378538503488855
633,0.006532092204402446
634,0.0008516639352915434
635,0.0001028393148655614
636,0.0003624253915507207
637,3.4768668154448405e-05
638,9.899603193034319e-05
639,6.704911735736398e-05
640,6.363889462933997e-05
641,0.0008059469859200011
642,0.0014685759110930573
643,0.08513957719022322
644,0.00044788943544162707
645,0.030916482370038648
646,0.0006317321386512121
647,0.0002381997205800692
648,0.00025649523450267756
649,0.0022391694695475216
650,0.0001706330166532461
651,0.00039068761161465895
652,0.2185126152663783
653,0.004228423301796572
654,5.056134360544134e-05
655,0.0018332135753573791
656,0.05521904493078597
657,0.0007431100792992579
658,0.0002695951184661959
659,0.0008772850543635083
660,0.0013759330487975053
661,0.0030622517170356797
662,2.3267728134409496e-05
663,0.0004919056129772972
664,0.00018724252603031274
665,4.886351314449707e-05
666,0.00017994289383440853
667,0.005211492936611576
668,0.07372862709951458
669,0.0003363074177936157
670,4.75624712464393e-05
671,0.0022292025479248405
672,0.41130662179343386
673,0.4561631832587871
674,0.030102656365018552
675,0.033157985724619296
676,0.00028356641072938525
677,0.0006149492351597092
678,0.0028114743784173127
679,0.00016647410111331152
680,0.018698648178816408
681,0.00045087141263251674
682,3.564291022202677e-05
683,0.0005379709074349922
684,0.037793941256465687
685,0.00017047695991940205
686,0.001849015967375394
687,0.002971330196737219
688,0.005265485742461473
689,0.009383041952936226
690,0.0023607030742000944
691,0.0001822547077689774
692,5.043781540440282e-05
693,0.0042887706678357155
694,0.01651918718561949
695,0.0004884421934886453
696,0.00045301898167282416
697,0.0009041424381263948
698,0.003293015404945544
699,0.0006791327128725078
700,0.0016872163359416908
701,0.0050628110902047226
702,0.000418934021141219
703,0.0013752498932448752
704,0.013208194245433383
705,3.876172137336849e-05
706,0.00046016348583889335
707,6.373511750827927e-05
708,0.0024352072526510255
709,0.08550762913905509
710,0.0006908178862820961
711,0.00015526504581826923
712,0.0017032449417660243
713,0.0009984183147643876
714,0.003031247360121857
715,2.646039251203796e-05
716,0.005041324553965138
717,0.0025417526736067225
718,0.003682843403201718
719,0.0002503373262064961
720,0.0001384458945028202
721,0.0004749676791197437
722,0.0003774963915592901
723,0.008518367123390066
724,0.000617534855132043
725,5.335921092415028e-05
726,0.00039468305593884205
727,0.006524728076383734
728,0.006717375600801586
729,0.016309548622060244
730,0.0027784070983852566
731,0.0010310653938443758
732,0.002021781238445853
733,1.2847075686387961e-05
734,0.002082228458508427
735,0.08644460717662286
736,9.184262859609987e-07
737,8.270050701943226e-05
738,0.0016748874587839322
739,0.003867913270059746
740,0.0031886780363455016
741,0.00042362742229739555
742,0.012029858397042433
743,0.0820259185851217
744,3.534097839429469e-05
745,0.0009597062742936163
746,0.0023046887278492293
747,0.00549720543490441
748,0.0004264144625012422
749,0.03408047180573314
750,0.000458704163153686
751,0.0001117454225802527
752,0.00019675670997857503
753,0.0003054131926908456
754,1.0284597199507147e-05
755,0.0002129078453753598
756,0.011065672079132555
757,0.0008792561619806247
758,0.0001415931110296834
759,0.0004961660865041053
760,0.00020315342376804423
761,0.0020237172477673587
762,0.002163101043390921
763,0.026024668250501166
764,0.00035380605772486554
765,0.001153600344064961
766,3.137482392518649e-05
767,0.00048205575683954796
768,0.00044236726243600824
769,0.0014382825271563393
770,0.0662514520181259
771,0.004290131478619889
772,0.0003514507246677396
773,0.00036230272556673083
774,0.001831587862032934
775,0.0004997860541924472
776,0.19183772389710085
777,0.0026170892474241723
778,0.010452007707555899
779,0.0004955127313632266
780,0.0003459687730867065
781,0.004017366781496789
782,0.004525301582599683
783,0.0028279600778509475
784,0.0005129144125903802
785,0.00023692020267666877
786,0.0014435977840397934
787,0.0005988858030383396
788,0.0002711381631391095
789,0.007926908161422917
790,0.0002050242213783063
791,0.011578902434284952
792,0.00022458769735556955
793,0.00045932885278124824
794,0.0007168160613333229
795,0.0016739936459429984
796,5.710484031128849e-05
797,0.002851962008224284
798,4.913057206077548e-05
799,1.3966178193125411e-05
800,0.0025611088176433917
801,0.0001321237294014721
802,0.0178730657584709
803,0.00014365159644460438
804,0.0008004985083356533
805,0.0011476684278461063
806,1.4692812545953957e-07
807,1.853023325907808e-05
808,4.0729374932909897e-05
809,0.38151283276390746
810,0.008493243030728648
811,0.00025687240242734563
812,0.04521931201189414
813,0.0003823483056670248
814,0.03698681990742293
815,0.1948712190441875
816,0.0014756768160936991
817,0.010054946676234489
818,0.0005152951872170102
819,0.00032690620240250184
820,0.008070685753532904
821,0.005112817917485659
822,0.05404325650650038
823,0.037044904711614174
824,0.0003547448256235023
825,0.00035733856333896815
826,0.0002803834012303535
827,0.003528179910814757
828,0.0012356920082872845
829,0.007824859827197493
830,0.0004153245391253796
831,0.0042232556963463334
832,0.0004263902023466449
833,0.0001092359747320882
834,3.4418936539034836e-05
835,0.012628802005859318
836,0.0007326199988054119
837,0.0012223104469963068
838,0.00020903123101842342
839,0.00012680417999836558
840,0.00034481790723784537
841,0.0060872778843195086
842,0.0047538095796310935
843,0.0531733691834146
844,0.002748886606791338
845,6.214912451010423e-05
846,5.8648301783587694e-05
847,9.72011119877513e-05
848,0.00019656224207602083
849,0.0004912268764756176
850,0.00017635841434098315
851,2.9269336179284697e-05
852,0.0003379390360750926
853,0.021135758713388395
854,4.012885973758593e-05
855,0.0009843304930872928
856,0.0002027653384582096
857,0.00015335337004818885
858,0.0038298052397579734
859,0.03402468764057088
860,0.006887363464967153
861,0.001104705139169513
862,5.61698449952049e-05
863,0.00014424340755508496
864,0.00032376900153758485
865,0.0011425282183325093
866,0.00024480225434874185
867,0.0006321649889450164
868,0.0019110438323087942
869,2.2364434970180613e-05
870,0.00029568100774908035
871,0.0001494471608755606
872,0.004115688762584417
873,1.4031225949694698e-05
874,0.0015990587221585376
875,0.04695168084574244
876,0.0005891544816642105
877,0.00251239696451984
878,4.339848612297467e-05
879,0.00023319735301524316
880,0.0030297590185230628
881,0.0006874942688712511
882,0.001798006303522065
883,0.2768504059039859
884,0.044842851625440654
885,0.0048188296184252235
886,0.002042196712483509
887,0.00030234495381383246
888,0.0001233391084259001
889,0.00017069333227214147
890,2.726052597101577e-05
891,0.00017298709784071902
892,0.0042757572857696075
893,0.00015811503647760667
894,0.0044238679724504905
895,0.0013321915281362168
896,0.008991163906146788
897,0.0011368368378946606
898,0.21275654682591705
899,0.0011041497928574772
900,0.012908470319091604
901,0.0015807314953386882
902,0.00018113932997196352
903,0.000744200243896128
904,7.587884903845137e-05
905,0.00869190019875144
906,4.302761717240646e-05
907,0.09479373965866118
908,0.0030123064959310625
909,0.0005372881053624236
910,0.0009134884742330046
911,0.0001848012551028953
912,6.510235243925634e-05
913,0.00013566076272448788
914,0.0042275148633578626
915,0.027352999109959374
916,0.0011341062190808346
917,0.002400950455493239
918,0.0006399237356638947
919,1.9420183570871303e-05
920,0.006435378805061024
921,0.01456527630505176
922,9.68349291020061e-05
923,0.00877916993563247
924,4.80465146316213e-05
925,0.032492613553284734
926,2.1345341309545828e-05
927,0.001686329916306989
928,0.0004794126549823027
929,0.003946184672056104
930,0.7109369295211475
931,0.0011447371728606176
932,0.021557368554884892
933,0.0014142367423615094
934,7.422449090074112e-05
935,6.0065272487370045e-05
936,0.004792998770672847
937,1.1633943433468643e-05
938,0.00938753887845522
939,0.0024405905375463662
940,0.003401142900475239
941,8.031731757829273e-06
942,0.0016183029846818587
943,0.020458434463523807
944,0.00046307638505207587
945,0.0011755207109641727
946,0.00014659338552325794
947,0.0001378052088612579
948,1.449320702633564e-06
949,0.00035821947493212684
950,4.162077445564233e-05
951,0.0037594740446516774
952,0.0003860553859388042
953,0.0008116207171475397
954,0.05400483120477637
955,0.007819213190422026
956,3.523395358122495e-05
957,2.2894840602241546e-05
958,0.00592891297321878
959,0.11893911372726258
960,3.78462389461955e-05
961,3.651277721188225e-05
962,0.0008186212175843064
963,0.0002636207920969233
964,0.008211244939901188
965,0.0009237362488945693
966,0.01901365804681397
967,0.00033230618982207645
968,0.0031172862578466246
969,3.083903335517419e-05
970,0.0004359798895503281
971,0.003268941609077036
972,0.0012721606645581171
973,0.0006114005291287455
974,0.0005261667869935771
975,0.0006832984228796626
976,0.0006144402782279405
977,0.0010200322970762565
978,8.353777088830409e-05
979,0.0013868006841386284
980,1.9034978230800743e-05
981,9.79364803078922e-05
982,0.0007613090146742329
983,0.0038563946389050755
984,0.00017763898595195987
985,0.01591304962777609
986,0.0007386047493634998
987,0.0008558575320199608
988,0.0007664647691550274
989,0.0022697170629602274
990,8.259752993581285e-05
991,0.005185872937829852
992,0.0005299733386001212
993,0.00023772912527795037
994,4.267176577862837e-05
995,0.00011679395184817365
996,5.865681015670122e-05
997,0.009949880353775028
998,0.004569806766734244
999,0.004170585958186745
1000,0.00392246507836592
1001,0.00021405640020428287
1002,0.009281047865883216
1003,0.0006187199278279502
1004,0.0001234790550060627
1005,0.0007692485635279101
1006,0.006138339187645974
1007,0.00020390912352634367
1008,0.10902559878445159
1009,0.05066106489463616
1010,0.0001444269829258965
1011,0.0007464930666925301
1012,4.7169720761516336e-05
1013,0.0027375315470227896
1014,0.001300072124550364
1015,0.00010912204984192524
1016,0.006517545426436937
1017,0.0021939052383284975
1018,1.3876334349538472e-05
1019,0.00019859574660093044
1020,0.0012875260054523287
1021,0.00023933566973925686
1022,0.030192698957822388
1023,5.8469855827664296e-05
1024,1.789100749908158e-05
1025,0.055920832381422085
1026,0.0018459818382105385
1027,0.0014254890533339458
1028,7.082584934443943e-05
1029,0.00023967767382718084
1030,0.031184779401128297
1031,0.0001714478546563603
1032,0.011487749728457553
1033,1.3165075933679673e-05
1034,0.013403537842446023
1035,3.932749121183846e-05
1036,0.09573135896707648
1037,7.872636065845142e-05
1038,0.06497590816338775
1039,8.581450045768257e-05
1040,0.024694068743232264
1041,0.0021769524016929547
1042,0.0280876236930323
1043,0.0002805758175256229
1044,0.00022617185141381928
1045,0.003785357016296093
1046,0.00011073973884945953
1047,2.9510751721915236e-06
1048,0.019789068075310785
1049,0.000451818494992694
1050,0.001624517505119911
1051,0.0016988105471126866
1052,0.0010258495884173206
1053,0.00013970706660920335
1054,0.001002566649754801
1055,0.12386253355398215
1056,0.00010431415984775449
1057,0.0035114445175214093
1058,6.689696374553145e-05
1059,0.0002483850589634959
1060,0.0020950119735149526
1061,0.041455225491307646
1062,0.0012475452223002204
1063,0.0008355876068218294
1064,0.00013043360506078511
1065,9.030621835019796e-05
1066,0.0004249636792643622
1067,0.0006556271150165182
1068,0.003597345748951778
1069,0.00011773496669695946
1070,3.707285687132165e-05
1071,0.0043096233638073135
1072,0.00039500097322490345
1073,0.0004447506006024554
1074,0.006159935926130461
1075,0.0033370589099643057
1076,0.0002363936189900131
1077,0.0011658713332797623
1078,2.4917096218262838e-05
1079,1.4356547552101204e-05
1080,0.003939114402656479
1081,1.616761981789065e-05
1082,0.011128972406031135
1083,3.068079471353101e-05
1084,1.5892097126152535e-05
1085,0.0014525061016629106
1086,0.0004828747521078405
1087,0.014664415755841745
1088,3.6791449200922905e-05
1089,0.00011534234187519067
1090,2.5152533896246528e-05
1091,0.00029856330557723746
1092,0.002425372994902929
1093,0.004212587779587072
1094,0.0034825780789002857
1095,0.0005918469056318454
1096,0.0002550622324969106
1097,0.001339966421818091
1098,0.002062467511820019
1099,0.002564678920176997
1100,0.0011825278413903338
1101,0.0010500397669349424
1102,0.0003800755611905938
1103,0.000106899418695924
1104,0.009744271484437796
1105,0.06189587457981952
1106,0.00033687464276517016
1107,0.006173645776405612
1108,0.0015577211898619066
1109,0.0001333132092656652
1110,0.0013576232760546376
1111,0.00027135690814150427
1112,0.008500723712766242
1113,0.0007364078841014096
1114,0.006569488262974431
1115,7.111751361558769e-05
1116,0.0003510669938539744
1117,0.0006421418283827521
1118,0.0006560303695209777
1119,0.0005257279481359115
1120,9.964238837763109e-05
1121,8.376726542460059e-05
1122,0.0019950113652458705
1123,0.0006591504170488463
1124,0.011001081686759282
1125,0.0006444789793826482
1126,0.00041459620904668473
1127,8.053696423642514e-05
1128,0.011924846484191539
1129,2.2125245665129284e-05
1130,1.1395096778633725e-05
1131,0.0007332517009583704
1132,0.047677538252319435
1133,0.00019952731142713957
1134,2.5745963596323734e-05
1135,0.00044250277885456645
1136,0.00607960170482872
1137,0.0004535263698702507
1138,0.4383133523371607
1139,0.005658197455416278
1140,0.00010576287135321656
1141,0.00261588542722485
1142,0.002233119170174316
1143,0.0007883150021121538
1144,0.00016585283725450867
1145,0.006198689215660082
1146,0.0006056334127027172
1147,0.012314394513152985
1148,0.0012592565559836851
1149,0.0009095535798220523
1150,0.000617618735635995
1151,0.004013326395139186
1152,0.0011112914818519474
1153,0.0010044486489530972
1154,0.0009129169246367754
1155,0.0009949340128243664
1156,0.001773645644951863
1157,0.012802620490036137
1158,0.002073270922419611
