session_id,target
268,-7.605108968297945
269,-6.410945081104653
270,-5.604745886472056
271,-7.554220304306757
272,-7.304565783806745
273,-8.268006259977492
274,-4.545796687112695
275,-2.1490706863331854
276,-11.256019679661813
277,-7.240864733579233
278,-5.907751294521831
279,-8.10536922327469
280,-7.081729327806688
281,-7.90114654750932
282,-5.2979126729427
283,-4.593479304304929
284,-8.762022702043785
285,-6.754417917207733
286,-11.299994797321505
287,-4.523765518157607
288,-10.319685889757382
289,-5.227390174194155
290,-9.15822437057864
291,-6.450853366539884
292,-7.999612432210218
293,-6.618141561005706
294,-9.44745534434807
295,-6.241296287688692
296,-8.290190815188627
297,-7.817033767198291
298,-7.204459610658104
299,-6.172038669285548
300,-7.2039086418715925
301,-9.23470199946622
302,-7.8192941927952
303,-6.800461099337173
304,-3.282379924051706
305,-4.599599838865293
306,-10.038337797886474
307,-5.458154004879025
308,-5.624717633213993
309,-6.002212726187912
310,-7.891392251832129
311,-6.052850021725071
312,-5.226839497631635
313,-5.571558698286021
314,-8.345180901356283
315,-4.194552750994296
316,-8.405114394372683
317,-5.938254689740644
318,-9.46370255646144
319,-5.986583605268651
320,-7.453890517769284
321,-4.020741751726514
322,-6.73040846816146
323,-7.667611690904732
324,-7.002058769079615
325,-4.01533866971573
326,-5.125443860107116
327,-7.861443031293392
328,-5.596538718466009
329,-8.087090468390889
330,-8.67617007653197
331,-6.199141858434901
332,-8.119222831388436
333,-0.994464715237606
334,-6.759985489859623
335,-7.648859532802231
336,-6.208969464066085
337,-4.1005876289234235
338,-5.453367662737954
339,-8.087744548627503
340,-5.256127022633309
341,-8.752094175920776
342,-7.774869849504523
343,-5.606895513504037
344,-6.734301165511804
345,-5.064473385595373
346,-6.815206930387966
347,-0.9048222494793421
348,-9.039272806803952
349,-7.4223696395101015
350,-3.2826480168024825
351,-7.895757340545624
352,-5.516763942332962
353,-4.454077138289603
354,-3.752426897278104
355,-2.6986124073242874
356,-6.131187769464294
357,-8.540792760991703
358,-10.40757444946797
359,-3.7669127605587165
360,-8.262341714950566
361,-3.9313998396598877
362,-6.678996391613269
363,-5.583730606202017
364,-7.25824853352465
365,-12.034434917354739
366,-10.879597301704994
367,-9.591748545168869
368,-7.10854894597999
369,-7.286728788578389
370,-7.392712215735725
371,-6.884936682350589
372,-10.263825282317466
373,-9.54914582814989
374,-9.73226879159207
375,-7.721779316639277
376,-6.575003375126796
377,-5.28760663756073
378,-6.484789492716043
379,-8.62743869318198
380,-6.5225763373402526
381,-7.901942231153527
382,-2.677249094020732
383,-8.317017216668036
384,-7.625636073551492
385,-2.8053784971585785
386,-9.52687315800525
387,-5.751491250689491
388,-8.469892483461383
389,-7.37501860527957
390,-9.375692140020801
391,-7.785412751802741
392,-5.289158277031551
393,-6.784046235885704
394,-9.498483415162369
395,-6.706986398316418
396,-7.799180797294269
397,-9.004635759788496
398,-5.508143333772738
399,-11.765512574321221
400,-9.91053903873661
401,-11.197482654737755
402,-6.4535195876806535
403,-5.2905685153526285
404,-1.243727042953862
405,-4.946104709773005
406,-6.628485382972994
407,-6.54078623864178
408,-8.926346781124114
409,-5.240297399776059
410,-7.2220178706643745
411,-7.5890067344593595
412,-7.629201395026307
413,-7.709084215265522
414,-10.238313303211937
415,-9.531881220173133
416,-6.226804510204976
417,-4.85856811996975
418,-10.588084509962576
419,-9.137535601788873
420,-3.907195724884487
421,-4.245640425048329
422,-6.796733342625275
423,-10.252541877372296
424,-7.470097233706758
425,-10.93069053460137
426,-0.7408242891147091
427,-6.420180825486493
428,-13.053251468994059
429,-4.971383496411091
430,-8.06110559165148
431,-10.117767085076876
432,-3.5085726680076887
433,-8.99654837716094
434,-5.390900966425638
435,-7.401712470603523
436,-9.612956979967274
437,-6.504085552031798
438,-5.747621995149559
439,-7.1087853061906126
440,-10.648024380091023
441,-7.037858184540104
442,-7.498239909809425
443,-9.571427490395136
444,-7.811449752831072
445,-5.500978868885505
446,-3.175870374321715
447,-8.045758584408718
448,-6.036083272181229
449,-6.296652135909801
450,-6.8259681928238765
451,-4.340529494735897
452,-4.552398800606594
453,-4.438485465199475
454,-7.356161212241847
455,-6.764631739436767
456,-7.746885920357443
457,-7.476510686687353
458,-7.242381916972588
459,-5.630969582056943
460,-5.290344762430691
461,-6.796277896754561
462,-9.290643518971567
463,-9.455385454265292
464,-6.075279014578961
465,-5.932189064494342
466,-6.889728601171697
467,-4.041503802522337
468,-7.759613893207588
469,-8.217987149544504
470,-6.006161470517145
471,-5.18686970303
472,-9.158442406379477
473,-7.488720962864708
474,-9.264854639361372
475,-2.9899272368739007
476,-10.179852409632192
477,-6.457737750530666
478,-4.758865872707543
479,-0.8667609420110829
480,-5.50332516199435
481,-3.2528849514344174
482,-6.896347124305251
483,-5.78611755620698
484,-4.173470522598708
485,-5.988471805456791
486,-8.734757545734059
487,-6.130726700950033
488,-7.18839589090181
489,-3.5172347798139723
490,-6.764456264648745
491,-4.400436002643428
492,-3.4196624889936382
493,-6.032879077565514
494,-7.786171453140719
495,-7.36492080148241
496,-2.6439866269586876
497,-7.334621370058483
498,-5.887621059393451
499,-14.44447366888597
500,-3.5678906911026798
501,-5.357493183994546
502,-3.5705490941604983
503,-4.618872509522586
504,-5.203814203457451
505,-6.356562948303361
506,-7.85399408196884
507,-5.9795038997994565
508,-7.519431862377715
509,-9.48359376366397
510,-6.967076080253226
511,-10.906012400426848
512,-7.76519813839979
513,-9.679877121336261
514,-6.643602137457857
515,-6.672004690409734
516,-6.393670025256027
517,-5.967213606504536
518,-9.863617043306222
519,-6.84584059160269
520,-7.1270223897350755
521,-1.8962672921417059
522,-1.1012556627282182
523,-8.830336009913045
524,-7.364561227385358
525,-4.670182580412232
526,-7.930645801609135
527,-7.053254334137926
528,-5.11107615134715
529,-6.2912371498820745
530,-9.813533381705723
531,-7.509744692458855
532,-5.691943829681808
533,-10.800908463607362
534,-1.3593658946767226
535,-11.953497223044003
536,-3.599665487296723
537,-6.319657563179251
538,-6.0027289293652935
539,-6.371037694588231
540,-9.647042270451742
541,-7.632224869135474
542,-6.838514595959131
543,-5.926392381694346
544,-3.378002963710574
545,-4.708898152298442
546,-6.236565129870057
547,-4.765574009719537
548,-8.535249052823099
549,-5.891066180965502
550,-4.596015273894255
551,-5.273708525664748
552,-7.662650043288175
553,-10.751817967703525
554,-10.392059167622346
555,-9.44681677847967
556,-4.653286819322681
557,-6.1005581389431685
558,-3.0442435730116664
559,-6.114269581325252
560,-7.125966331012987
561,-5.922373802492137
562,-3.161332107582991
563,-5.736599105423781
564,-6.379970333408866
565,-4.772140731446718
566,-5.571427272967731
567,-8.635899030920005
568,-6.2071707861897565
569,-6.664103745207643
570,-7.439384097557458
571,-8.477483359310416
572,-0.9862030475770283
573,-9.905114791558832
574,-10.49464185535616
575,-10.693531123310947
576,-6.631457077732511
577,-5.472509184904892
578,-10.103750084200591
579,-6.6722095568172985
580,-10.006458863665328
581,-2.8986875126708513
582,-6.694118644789771
583,-6.409346211254105
584,-2.1012579515034013
585,-7.529171348304975
586,-7.032979889848453
587,-6.426366884691785
588,-5.478489991298223
589,-2.942743150910097
590,-9.959224606540277
591,-9.183813765962137
592,-10.386903447352827
593,-11.765200464496836
594,-11.134988553213331
595,-6.795552259220166
596,-4.4054270474557775
597,-4.74128477514193
598,-8.29552613310555
599,-5.720756401016845
600,-4.951084842160219
601,-3.567378037558037
602,-4.088259785180921
603,-9.487869750313903
604,-8.22203034350823
605,-4.509676494242756
606,-7.0240630112861275
607,-3.319313777736636
608,-6.06587427935665
609,-5.674548150330652
610,-10.243620329797618
611,-7.897976999261324
612,-2.755148621277558
613,-10.013171770387842
614,-6.812506100348918
615,-4.591085005018439
616,-7.597863417863772
617,-8.168855279185614
618,-8.286247235680218
619,-6.894832694082265
620,-4.461195029220188
621,-6.652923137043691
622,-1.299085802377635
623,-4.409164162344847
624,-10.482244627867882
625,-1.8025238601501234
626,-3.647064119656029
627,-9.52372644651064
628,-13.500853585964888
629,-3.378637387765325
630,-10.084039386508675
631,-7.3590877986795675
632,-4.066863083404604
633,-4.258821093114815
634,-6.5865272047664805
635,-8.858660532868914
636,-6.339637155926982
637,-9.68449860111886
638,-8.316744050838555
639,-9.372951036154824
640,-9.610360864523244
641,-6.22279577067539
642,-5.918011927579427
643,-2.3036164679043467
644,-7.522510196127191
645,-3.622388935891483
646,-7.228823646749782
647,-7.666637881338943
648,-8.117565474829394
649,-5.58640526549195
650,-8.605642796706125
651,-6.965188275965969
652,-1.5268156162293398
653,-5.2870990478199165
654,-9.180455496598993
655,-5.796744003953197
656,-3.124684813636983
657,-6.933181010653602
658,-7.4491955829773495
659,-6.97094495103476
660,-5.8750282758609975
661,-5.9172559759219
662,-10.32893403565402
663,-6.961611289092028
664,-8.24791591941862
665,-9.6075064725252
666,-7.566847712630508
667,-4.84740291458915
668,-2.7303560976486856
669,-7.41954891086916
670,-9.638752792349784
671,-6.000295614469391
672,-1.0009675800275368
673,-0.8705132782406583
674,-3.1783978056049875
675,-3.2807922808648695
676,-8.072959823025904
677,-7.081188739540832
678,-5.467439781330786
679,-8.518209151589273
680,-3.400309616093114
681,-7.6047380735700365
682,-9.933670332251335
683,-6.50204322578938
684,-3.1586833871117497
685,-7.902825824053667
686,-6.166008926431435
687,-5.169620753081007
688,-5.019410165844551
689,-4.366322123659545
690,-5.847127276673711
691,-8.154183010989183
692,-9.363447339207113
693,-5.167154449784911
694,-3.836558894149251
695,-7.0063926215153325
696,-7.763444903936235
697,-6.249306955971706
698,-5.209913304509724
699,-6.506514586200415
700,-5.803985762671921
701,-4.689723904797708
702,-7.457509471401881
703,-6.5988968107042325
704,-4.082793674062442
705,-9.150559834843694
706,-6.683714093073088
707,-8.775883566746966
708,-5.769751559481973
709,-2.9337851988990966
710,-7.371517207411088
711,-7.974124240624372
712,-5.874509464743981
713,-6.740183063083031
714,-5.896509771910392
715,-10.120453295356867
716,-5.102458238915204
717,-5.1389306361131855
718,-5.246033568662703
719,-6.8007007722238955
720,-8.728525928067585
721,-7.021963669576761
722,-6.6268245432967525
723,-4.091443433222155
724,-6.8791581835496505
725,-9.515567153347236
726,-7.596146255553071
727,-5.078632740488521
728,-4.8445105988370125
729,-4.145456611683979
730,-6.220046663025598
731,-6.174810907508355
732,-6.021611115139438
733,-10.48487028568886
734,-5.824166944906853
735,-2.9763149905082487
736,-13.302320896192615
737,-9.229543266624475
738,-5.2022189621819335
739,-5.598180685937004
740,-5.253207710211136
741,-6.538645932192907
742,-4.298094973098347
743,-2.390080048795358
744,-9.636762607090597
745,-6.647875753534981
746,-5.855358423663275
747,-5.152438270088504
748,-7.335372651372159
749,-3.351361763475688
750,-6.442751385065557
751,-8.90892133872256
752,-7.674571096358224
753,-7.459884355554351
754,-10.519342063596007
755,-7.958802358563441
756,-4.5566376649818965
757,-6.638476670956369
758,-8.148715447873919
759,-7.485363117228046
760,-8.046370650769394
761,-6.101250242984535
762,-5.59285202091932
763,-3.8089200984888816
764,-7.296204153501533
765,-6.183090355425136
766,-10.255903848634821
767,-7.105220374646753
768,-7.1660660035636505
769,-6.308974416941146
770,-2.77306755717422
771,-4.88504429261821
772,-6.8833209037427325
773,-6.683327596637101
774,-5.663399190005956
775,-7.0653360218712375
776,-1.43879095262086
777,-5.095033121555692
778,-4.414549183948722
779,-7.360136651995558
780,-7.238441874785218
781,-5.48252049696829
782,-5.651270990549626
783,-4.862171712473192
784,-6.7977030515827055
785,-7.650149042039719
786,-6.81421332759671
787,-6.671721662395704
788,-7.476157050705599
789,-4.16940513467406
790,-7.529513997368012
791,-3.5485948415733923
792,-6.912863903369476
793,-6.539790153746589
794,-6.610452501159378
795,-6.382950888048755
796,-9.567373791851466
797,-4.7603094057013235
798,-9.537326467567175
799,-10.623590992160972
800,-5.325932600470591
801,-8.8797041941314
802,-3.5686929341316196
803,-8.34115656980563
804,-6.449571943460208
805,-6.490389294031413
806,-15.399155042315979
807,-10.436998171938086
808,-10.093615600119005
809,-0.9644876788087176
810,-4.234316752119767
811,-8.44121941114149
812,-3.058930114257022
813,-7.379806812217722
814,-3.2341309204850064
815,-1.4349094349214897
816,-6.406307163887494
817,-4.743464500780362
818,-6.892545687889312
819,-7.777777609543535
820,-4.6497654153192665
821,-5.103879316556136
822,-2.77361571434831
823,-2.6745390699710443
824,-6.979992221372303
825,-6.7201303471475535
826,-7.823691015184982
827,-5.358749630920229
828,-5.599825280620224
829,-4.305745851987705
830,-7.184562034219118
831,-5.556500090846756
832,-6.60136910982423
833,-7.729882167150762
834,-9.447294409682076
835,-4.171790255988917
836,-7.272438356835832
837,-6.365694003481198
838,-8.278212243140972
839,-7.593432238614377
840,-7.494357849070842
841,-5.068989116746337
842,-4.853354618070318
843,-3.3838783953989506
844,-5.60269816079399
845,-8.460980666705357
846,-9.334437494724673
847,-8.819504330557026
848,-8.3446011232501
849,-6.749699833253865
850,-7.71474143550291
851,-10.114329136552916
852,-7.504107211703475
853,-3.1502204530789033
854,-9.178274944817277
855,-5.742586407243029
856,-8.144383504779254
857,-7.977694405681517
858,-5.177610419582732
859,-3.009825354086257
860,-5.026106504108349
861,-5.980183938792256
862,-9.483487216603782
863,-8.466636959885063
864,-6.806938496060079
865,-6.583736754394032
866,-7.245887126776371
867,-6.641814509923212
868,-6.20446215338382
869,-10.327040837290612
870,-7.769047515276294
871,-8.214582945084878
872,-4.7561392807525085
873,-11.08643676572929
874,-6.262302945634195
875,-3.231473237300652
876,-6.470645568384308
877,-4.492908460864394
878,-9.028427112403516
879,-8.086198814329798
880,-5.352484356830405
881,-6.595970662610805
882,-5.745025125268993
883,-1.3472154423298828
884,-2.8952498034464615
885,-5.081518023422032
886,-6.042415207451367
887,-8.034395178797604
888,-8.63675891981882
889,-9.017607169983027
890,-10.128104474909788
891,-7.723153029367798
892,-5.495374868816662
893,-7.928848396635664
894,-5.219558395418384
895,-5.836079255627213
896,-4.422646826684862
897,-6.5859167432637244
898,-1.710385256636596
899,-6.596193631784324
900,-4.358311020864275
901,-6.524023960945845
902,-8.400138243477352
903,-6.738066999615672
904,-9.309378605292672
905,-4.447881648297529
906,-10.053614984716045
907,-2.6113939571266287
908,-5.698052010261099
909,-7.498967073924297
910,-7.192761582759911
911,-8.33642589438399
912,-9.217456067376041
913,-8.631367510236283
914,-5.357702140745316
915,-3.3366057376507716
916,-6.212845149598242
917,-6.269910079940339
918,-7.185418940434246
919,-10.477273543620395
920,-4.689280089367479
921,-3.960217057859784
922,-8.789735397153866
923,-4.429668217941141
924,-9.606540114162582
925,-3.576415984045969
926,-10.382666346218997
927,-5.89498081379102
928,-7.2138595075885315
929,-5.127316136314712
930,-0.42669749828968906
931,-6.056263040071838
932,-3.7514247828000107
933,-6.014229724577288
934,-8.206348778846431
935,-9.256151467039942
936,-5.34259422150442
937,-10.719631653902212
938,-4.721488530174528
939,-5.876299108323969
940,-5.466023312223849
941,-11.309436871598413
942,-6.562981765791436
943,-4.000800767781473
944,-7.068119625377761
945,-6.195237544814637
946,-7.926533800065566
947,-8.807649729898404
948,-12.926670651175737
949,-7.700751902704511
950,-9.636744680581502
951,-4.9831329259432
952,-7.648203621243916
953,-7.1018785423987145
954,-3.0510405099780606
955,-4.99935875378118
956,-9.900903164160134
957,-10.31201284543915
958,-5.253768728023637
959,-1.8706793715808687
960,-9.848200924935053
961,-9.826816190206769
962,-6.078820472977077
963,-7.79561337358845
964,-4.814747562029052
965,-7.083505310110116
966,-3.27250278509117
967,-8.172926202998942
968,-5.466128983246205
969,-10.26779885743196
970,-7.167852461548866
971,-5.758011293748225
972,-6.101361320699933
973,-6.665821417734766
974,-6.471304584203331
975,-6.782321773974684
976,-7.151483408039037
977,-6.151962598759675
978,-8.79943434889583
979,-6.334663972427036
980,-10.668781677516314
981,-8.911100008898476
982,-7.35375965310164
983,-4.825244346130934
984,-7.637787595401208
985,-4.205590634605618
986,-5.735726842028144
987,-6.688966735209423
988,-6.8252569563274745
989,-5.799500551729955
990,-9.325284584692852
991,-5.487241919571118
992,-7.437052324886019
993,-7.8484203277726206
994,-9.617945606013278
995,-8.47441138711466
996,-9.188335850380026
997,-4.059152001980398
998,-4.592971103278144
999,-5.126930150255447
1000,-4.909838758243779
1001,-7.61457507336442
1002,-4.68936676968051
1003,-6.99241469431838
1004,-8.393626017388367
1005,-6.806364047528075
1006,-4.351735372674439
1007,-7.938078396080776
1008,-2.383973315492512
1009,-2.9931473968582205
1010,-8.133303524264164
1011,-6.636649324052474
1012,-9.728087259087895
1013,-5.505778782961987
1014,-6.467079048114637
1015,-8.888251678476509
1016,-5.103528753965121
1017,-5.635533610467188
1018,-10.61565608222414
1019,-7.826874814120997
1020,-6.20796246613676
1021,-8.546260817886921
1022,-3.2992056568105164
1023,-9.721674614960618
1024,-10.967011289172655
1025,-2.888192837266882
1026,-5.307001669190015
1027,-5.987646684230089
1028,-9.344923329990241
1029,-7.728556570029189
1030,-2.9301351486489313
1031,-7.90135624647217
1032,-4.52300906882939
1033,-10.825709273589174
1034,-4.162651116317653
1035,-9.787675011855876
1036,-2.252881196159113
1037,-8.646946049674494
1038,-2.551491771741059
1039,-9.016153887424181
1040,-4.115093243000147
1041,-5.387758763358705
1042,-3.459742589094331
1043,-7.792241952614927
1044,-8.1428148563908
1045,-5.157063159708951
1046,-8.541785369306174
1047,-12.163087031640353
1048,-3.9256243673535622
1049,-7.061798246565241
1050,-5.855226730419824
1051,-5.561697538774985
1052,-6.4189663596106366
1053,-8.801304681421248
1054,-6.57940583519831
1055,-2.3237295310889032
1056,-8.609314441206047
1057,-5.912123640578472
1058,-8.774524143319754
1059,-7.8795443036591974
1060,-5.919407844692184
1061,-3.3296419574201375
1062,-6.122912524492487
1063,-6.604486101281085
1064,-7.73728930010402
1065,-9.169487647536004
1066,-6.851156112233278
1067,-7.271399823865572
1068,-5.478661725651263
1069,-8.468687104040656
1070,-9.932087110997836
1071,-4.931988718746822
1072,-7.303795734071718
1073,-7.205726306779885
1074,-4.909518477590293
1075,-5.363122428225282
1076,-7.982327755656189
1077,-6.352962599587053
1078,-10.248827293758128
1079,-10.45923311736611
1080,-5.225973386038505
1081,-10.848212330853299
1082,-3.9415246792165712
1083,-10.08351258052466
1084,-10.017973741206102
1085,-6.028746371718375
1086,-7.646665149812838
1087,-4.179761524449669
1088,-9.879416634281709
1089,-8.411123469368196
1090,-10.028786271996525
1091,-7.506883775913658
1092,-5.533862438710577
1093,-5.601700966825193
1094,-5.494649754196461
1095,-7.141197279801278
1096,-8.085639396970658
1097,-6.342424445453048
1098,-6.2373211357459954
1099,-5.771204791926227
1100,-6.288957875179556
1101,-6.37994840403567
1102,-7.618985820529046
1103,-8.637557335884347
1104,-4.08891767036515
1105,-2.5300705194814355
1106,-7.431922489835319
1107,-4.781082557921891
1108,-4.820676733690922
1109,-8.80811268880644
1110,-6.112139662628515
1111,-7.467142715695681
1112,-4.782139068479369
1113,-6.755894979142605
1114,-4.80513318638444
1115,-9.122565304624262
1116,-7.201675862049843
1117,-6.357458237730278
1118,-6.663911210686484
1119,-6.402781650158417
1120,-8.863870885388037
1121,-9.022184084052743
1122,-5.898556564517256
1123,-5.827159254372902
1124,-4.175792915599777
1125,-6.6227215599999045
1126,-7.697379300842416
1127,-8.298295079871085
1128,-4.276170068090641
1129,-10.307399181628721
1130,-11.264981992460077
1131,-6.256570027176204
1132,-2.813215617402231
1133,-8.144837391533049
1134,-10.229807285098097
1135,-7.864241059062423
1136,-5.142952629517889
1137,-6.885257190114663
1138,-0.9282822678254415
1139,-4.995693430690684
1140,-8.759098018321758
1141,-5.1652796536425365
1142,-5.57462695995934
1143,-6.20133070455791
1144,-7.982038723345523
1145,-4.836332745914805
1146,-6.615900096959473
1147,-4.374702201364277
1148,-6.95064541056906
1149,-6.581897624251851
1150,-7.064439354968886
1151,-5.361212801331768
1152,-6.318099383568505
1153,-7.015340716842172
1154,-7.002397713176505
1155,-5.7614965734546555
1156,-6.257238512215938
1157,-4.322232811218853
1158,-5.222745614952534
1159,-8.769414270949122
1160,-3.2682372518671046
1161,-7.167030869063414
1162,-8.627738546111454
1163,-5.169525482228635
1164,-6.58872655279259
1165,-9.708460730787156
1166,-4.064826698877919
1167,-7.546325356169556
1168,-3.7082980932379006
1169,-6.653923058755278
1170,-9.108634801888346
1171,-6.347157049719303
1172,-5.229221679285602
1173,-6.362235263798452
1174,-9.729286389292044
1175,-4.34428868885998
1176,-7.879921282084458
1177,-7.743210762226659
1178,-7.444924014784751
1179,-6.884936682350589
1180,-7.059218588588496
1181,-6.3849325623132716
1182,-6.198808293583639
1183,-4.519991974638951
1184,-5.087376492354119
1185,-7.721303736813519
1186,-3.876793648323688
1187,-5.8222498286524615
1188,-7.600058627663884
1189,-10.650889487956949
1190,-6.541982937636354
1191,-7.998267218044985
1192,-10.01070994861646
1193,-7.330348812135787
1194,-6.8316843487073715
1195,-7.6386792952110145
1196,-7.6995504999028315
1197,-5.182633919719721
1198,-6.260250095790013
1199,-10.402931807697088
1200,-3.916225382379853
1201,-8.464601575874024
1202,-5.345527523375463
1203,-10.436947541557508
1204,-7.275651218022742
1205,-8.419918068712137
1206,-6.700992200006296
1207,-9.863468900160216
1208,-7.988927639715022
1209,-6.8012227787697155
1210,-7.031657206666713
1211,-9.522812615865876
1212,-8.757852982035805
1213,-6.9948800142725505
1214,-6.2610556242175495
1215,-9.026701476785414
1216,-8.929468452629461
1217,-8.836398955232532
1218,-9.85288060859189
1219,-2.4762381684431998
1220,-8.102990930774094
1221,-12.200659241298212
1222,-9.126553867779835
1223,-10.177881951187517
1224,-6.65434851404508
1225,-7.096366513254325
1226,-6.868886819531953
1227,-8.82372150506467
1228,-6.679921424442595
1229,-7.467433661310137
1230,-6.278039129934827
1231,-2.540605928528979
1232,-6.817948418871108
1233,-7.060113863548336
1234,-4.970284644428271
1235,-6.15981743513621
